"address","airdrop_amount","verification_count"
"0x934dc3e6b8588fa0989dd61c0091ece2b0caf846","156.165286330000000000","1"
"0xa5f93271cc600f327fa669970ad270bffa06bb5c","156.075851160000000000","1"
"0xb34c88aa133e9f0e94f592073e74d2c97d3b4e3e","156.034677200000000000","1"
"0xba13f31fb749639c18d10f21f22dd569e7bc5834","155.955113680000000000","1"
"0x1ff6f3f1873230d20ef3a9d9e85ca64f4421f7e0","155.941698410000000000","1"
"0x7792781bbdc136b30268cf8743384e530486a5f8","155.896980820000000000","1"
"0xd000414d96008929578ccdc439d112e14c9f3c27","155.671604200000000000","1"
"0xf6c62f66390278708173c19ec5df9bfc2e34516b","155.633147070000000000","1"
"0xbb9bf01adace2481cbc8c7d0d3e659d432b3ab61","155.628418940000000000","1"
"0x1d5bc32a916d872c26ae92c9cc28cc60e3412053","155.606316520000000000","1"
"0x16632f990e7f32cf395561c417e86eb5a3e26e0c","155.539240150000000000","1"
"0x8df2498720364ce3e47b99763c1258911ef1f4a0","155.539240150000000000","1"
"0x974d16b94862fc2b5d96ee7d15281f9397d54c38","155.467692010000000000","1"
"0x1c239d0a4e4c8762663f0099ce7ba9f77deb423d","155.461235600000000000","0"
"0xbec382b561054ccdde4c077bd730f57007a3056a","155.449804980000000000","1"
"0xfd0b532c8583c03b840f0cc18a127bc972ff8b70","155.449804980000000000","1"
"0xcef160b7798a2e81cba979732ffa42dce75e5128","155.449804980000000000","1"
"0x3309d7d81a3e3e024ee99a0c4188820f2bd02d56","155.449804980000000000","1"
"0xe2108327f6db1ee533b614d44f14069b351d64eb","155.405087390000000000","1"
"0xca358bbeb78bcbe80cbc246a3d43cbb7c271bcea","155.360369810000000000","1"
"0xfd9d03f492b9449159cde13f62fcd6d225e0a00f","155.338011010000000000","1"
"0x59dd9572ceb4a848aa60af61510724f1da694ed2","155.330856150000000000","1"
"0xece239d2eb9a4a2947f182c0c0e0ac4df7db6d49","155.315652220000000000","1"
"0x2d577f342e840f144fb481b59a3bca507c309d54","155.293293430000000000","1"
"0x9e97cd9b1e86b6427c1e7b4fa15fb31d1bb585b1","155.293293430000000000","1"
"0x50f9a9a70e8d83e98f89b83622081dae116d9427","155.270934640000000000","1"
"0x40a3b7801eaa7b33ae88d2c350a5b9bdb16185a4","155.226217050000000000","1"
"0x90a9858a121700d75e7727a09a699097cddd91f2","155.196201700000000000","0"
"0xf7f7268dfbf6eebada9e73f752e55fd10a8b1777","155.181499470000000000","1"
"0x0260d88e53849587f4e5408f88c38eb50c82fce8","155.092261648620000000","1"
"0x270622f982d46426bb99a29e5c793e13990d9718","155.064093440000000000","1"
"0x8f0468c5a01a9db0ef2b5beaa782194e0cf16516","155.036308093000000000","1"
"0xc672f3cca8ea59ff55996b803987ac86b64ca363","155.018280280000000000","1"
"0x87184ac30cc3d09e186e36737ce98fa0b5d8bbc4","155.002629130000000000","1"
"0x888fc2e4cced14101b2e494ef65dbb2b7aaa649b","155.002629130000000000","1"
"0x4f61dd1800d3469f8e735bdcf2572d97d7f38302","154.970879640000000000","1"
"0x9a5db851e0c693a1384637dd89c0d19f084f3fec","154.957911540000000000","1"
"0xcf1f011261099091e6e6cfa5f814cfc29f673b35","154.955865437400000000","1"
"0x6b1c9112df0be9d9a3e8987a96584519f6f81946","154.904824480000000000","1"
"0xd337e2dff5115a20a5d2ff20e27bc98cb288539a","154.868476380000000000","1"
"0x2b799a42af1788dd734023b8189527d979fb4d96","154.780024990000000000","1"
"0xafd46c59def4395a6a7a0d569f202fb7b58fe059","154.752784690000000000","1"
"0xf7280f5b6ee18c30841a29110f6fe5366fe9c501","154.747839390000000000","1"
"0x0dfb90a3ccfee7b69277e7df6ca4fa8fc68baf1f","154.734323620000000000","1"
"0xdfda5ed13703f94dbefb7356184cdb70c7dddcd6","154.734323620000000000","1"
"0x4a3b961d92e7bfe3fce96adc9ef93bc8b33b5b6a","154.734323620000000000","1"
"0x20225d8247099e7e9cc51b352c8d716087b39a43","154.622529660000000000","1"
"0xc6d23f4085447bf798fd1007dd44dc12a8a7d00f","154.555453280000000000","1"
"0x55546d32945b0ca05b936b660499682fddbc4281","154.555453280000000000","1"
"0xd553df7cf7f0db9f11c8949eeb841959ebb21989","154.555453280000000000","1"
"0x21d3565863ba9c527dc054ade1e473f7c79a2754","154.510735700000000000","1"
"0x702d2fd2bf222348675581079521d6b4503fe5f2","154.481691630000000000","1"
"0xba95b4a5b130c4c1d27dc9e8adcf7f087cdb4c52","154.456251069000000000","1"
"0xbe604b36c6edb65ecc964f911deea9cfed98dedb","154.445964950000000000","1"
"0xf0549de2a062046354e724d49a89d37e35f347e6","154.331865360000000000","1"
"0xac29018e7f5f6f87a5895365b9da6af809475d69","154.309506570000000000","1"
"0x5361fa6b70d25d20a691ae7bfdd59ac591f837e9","154.287147780000000000","1"
"0xc8586677c803193f1bc6cc86bc1201ea0c6a9b4d","154.287147780000000000","1"
"0x0651d54413195d9207deb247f310ca6ae27fb275","154.287147780000000000","1"
"0x99a1ed6cd317fa7bb79bda4b6df199413df4d717","154.264788980000000000","1"
"0xf725fa050f845997e157494365333deed5cd227b","154.264788980000000000","1"
"0x1157122f58a1940f13c882a46d23587d01c4e3d7","154.264788980000000000","1"
"0x12fc2a919f3557dfa621d4fd72b77340b94d41ab","154.264788980000000000","1"
"0x5a76b8c5ef85cdd570aed7ffdeccb97b27764c32","154.254697400000000000","0"
"0xbd5a53bcf0aad7f06f5ac95c5e0f99479b8a2977","154.242430190000000000","1"
"0xaf488351d55f91fb89c38b5903c1e1a7fe7965e8","154.197712610000000000","1"
"0x9d7efa1b56ec87a9e9f62002467f6ea6c4fd0be9","154.197712610000000000","1"
"0x1c13da917d0760f5cc5fccfaa5956f5759f8238f","154.197712610000000000","1"
"0x5936cc2a14d35c7f2ebb6ccde53fc52360553acb","154.197712610000000000","1"
"0x8716980788042044961cfc52f7275db0c73cd2f4","154.175353810000000000","1"
"0x7d6c23b58bbaaa3d38adc62a386c969995f74bd8","154.175353810000000000","1"
"0xd6ded01a1be0c098be7aab62ac2d70644c7b5662","154.152995020000000000","1"
"0x2109c96ba4d3dde7591e2833fd3126fc9e544756","154.152995020000000000","1"
"0x394b8a36ff4daae1973c5feed2065ac4d96e6f0c","154.152995020000000000","1"
"0x70bd0065eaae0ec787fe4d7964f31c3e8d31de81","154.144203500000000000","1"
"0xa73d0cf7d53cdecc564b66c87e6c342a8fdba918","154.108277440000000000","1"
"0x4c0119d88a6e963eff6816fee2927ea686001b3d","154.108277440000000000","1"
"0xef918d9845d59b91707c7f4872879b5fcad90b32","154.085918640000000000","1"
"0x7037ebda5e8ca63a6274dfda5342835fd395a4a6","154.041201060000000000","1"
"0xa2d54063d0ffc5b286155d32970c5e5cd5939dff","154.018842270000000000","1"
"0x4f3e6a5615120f328d0906eb6dfef53e286094a2","153.951765890000000000","1"
"0x6d3bf51944843a2dab5f6a27e42ae6d89f10b6de","153.839971930000000000","1"
"0xb6635cf1cbc512391910667e17c487207696567f","153.839971930000000000","1"
"0x907a0e4fc1d94b6bcd36a8ca3a27300957b05291","153.839971930000000000","1"
"0xff6925c99697dddd0568875c762c1e9849d5274e","153.839971930000000000","1"
"0x12e7849bc67f343e94924dab0e762b02ae68ba19","153.839971930000000000","1"
"0xc06b7747e26161e0fce9089b57a8b4c4135d7b5f","153.809520927500000000","1"
"0x2d0095e11458aef1cf56446178ebe709c7ee47ae","153.750536760000000000","1"
"0x8186b05cf034370fceca092865d4e8765f2f945f","153.678988620000000000","1"
"0x4a6b5a289e1d4298efc4f1d50bdd3bde34b7a7af","153.665573350000000000","1"
"0x220582817ccbe68c9013400ce4637ba923f78622","153.665573350000000000","1"
"0x507bee3a1bd6a3052ad20958dc5b8429b9b5e8bd","153.661101590000000000","1"
"0xe6f082f3e890ba3d4f79b974529d69a17967e6cd","153.661101590000000000","1"
"0xfb9d873919f134f8366c4b6c7bfc5d85abb0e7ac","153.661101590000000000","1"
"0x853f987acc04804b64fc3a6252cf7eaccc5a7efd","153.661101590000000000","1"
"0x944fe15a62efe29cf813292f51a85a7d97754d76","153.616384010000000000","1"
"0xbcde0f9dac4eadd1725079c0f7d309bc7f4ad879","153.594025210000000000","1"
"0x0f960fca414c9097cffdc358598c9eff0d5f1186","153.594025210000000000","1"
"0x79c47e4e175943950ccc91da2d91a7f1759504db","153.571771436000000000","1"
"0x0af3b914f8eff37219530e57d9f4d1c946ebb8a6","153.526948840000000000","1"
"0xf2989f4a8294dd36f9839f4b879573660b3bb547","153.415154870000000000","1"
"0x0f39023789a9fec09bc55626a2d5296c53d1e030","153.392796080000000000","1"
"0x2a9322c50ee76b76b181202730f2d628b1afe98d","153.325719700000000000","1"
"0x616c8e7543a5308dfc8a903bd3f02bf030c4a3b1","153.213925740000000000","1"
"0xcd6a37db0816092ea52751ef45a3b0480505bbad","153.178822440000000000","1"
"0x2f6f8fc9a3a7c54b5515e6899428b885b7808d40","153.124490570000000000","1"
"0x1c6c9e8e112fb60966e91ade000cf5652f408fd6","153.124490570000000000","1"
"0x647c684f800be9364640343c23d7b2c2057cbc36","153.102131780000000000","1"
"0xb8ec5927246abe8e37e342ca597b48ab25ee6dd1","153.084244750000000000","1"
"0x56fed0d820afb7f7fe8966d9037edd2aec9300ee","153.057414200000000000","1"
"0xe62ad8b9c45f760fa5f65440962671ad6ffe60c4","153.012696610000000000","1"
"0x2fea15932247e72edbf98f32901de36706988c29","152.972790900000000000","0"
"0xa015547635c0a6e1f7fbe91ce78eb4ffacac5ffd","152.945620240000000000","1"
"0xe41693f6dad3b3a7fbff7b94583d06ce2f672a48","152.945620240000000000","1"
"0xf76a15b0a36c7a25106b1f24d2dd9113d754e426","152.945620240000000000","1"
"0xd2c7ae7d4b6b47be766f03866216f1f6b2fef46d","152.945620240000000000","1"
"0x9467e6ded2a274d970100e084e8c9d3cea4f4ed5","152.879035750000000000","1"
"0xfcb0637c8011f1fd55de40fafdb7c26c40533083","152.856185070000000000","1"
"0xc998387a256e787c3fbe637bae5e3861ef14fe72","152.856185070000000000","1"
"0xb1f6e6dcd8c912e2df43a516e262735e3ee8a777","152.833826270000000000","1"
"0x44159f2a56576cfbcb35c27499ed99c1877be2a1","152.766749900000000000","1"
"0x2e79afdf31281c42d5a77099db71a76f4550d1a4","152.632597140000000000","1"
"0x7f5d5dd2422b3e1460af76483a55dfd86daa9c27","152.579510080000000000","1"
"0xed363ea552181888ffa3c9d2e275161754781685","152.565520770000000000","1"
"0xe982711ef906e72136a582b458da97e55ca8e376","152.543161970000000000","1"
"0x2f160dfca3f5eed78be0ce4be0457c7c2b8b8dd7","152.511534197400000000","1"
"0xd144ac49cb73df75e0556e6104a7c7e48db5ea9e","152.503363320000000000","1"
"0xb5266f41fefcb63b5e8535233f781d25addca098","152.498444390000000000","1"
"0xcabe7c6db198b2588cbe0527e33914454d656560","152.476085600000000000","1"
"0xbc28e3a3c833c2b62faab34d05491ee03920f4da","152.400639740000000000","1"
"0xdfa8e3a0f2096ec0f3dced725fa703072922323d","152.319574050000000000","1"
"0x1543c3446f436576417490a647987199685e0b8d","152.308636440000000000","1"
"0x01eda619b585ad383d1cfdd155e83cb12b69a28a","152.308452830000000000","1"
"0x2d0cd93c25f6a091a30e661fa7184013a690dd49","152.252497670000000000","1"
"0xe3a2b871d59a5fdd854206c5a9a30cf9e5684bd8","152.230138880000000000","1"
"0x9365c8617fe8421b82307d5340df516c9beaea91","152.207780090000000000","1"
"0xe2ac480c789e3c99ee12083bca644eac8944205b","152.189893050000000000","1"
"0x365f8b468c3732a3f8e4f72f58e8c0f257618cbe","152.185421300000000000","1"
"0x0ed530b0fdf226030e6ad78fd68ee033df0103c7","152.160848530000000000","1"
"0x2f5cf21239b0676b6242289d8ebb005c7ee6c662","152.145175470000000000","1"
"0x51a0681e85ca26a0e7a5b59160576c56798dc973","152.140703710000000000","1"
"0xb541e112976496c7973c8cfb14e5e3299b48251c","152.118344920000000000","1"
"0xfd6216a48a7696f8e6ae1a55c3616abc81ebe806","152.051268540000000000","1"
"0x4b9073507dbf00a536cd80c0da49672979180f66","152.051268540000000000","1"
"0x4a7662a8d761f761ad2a75be4378dad2fdc8dea6","152.051268540000000000","1"
"0xec791567fede6feed862b788e207c52df3b7c96c","152.051268540000000000","1"
"0x72e5ac2cc03ba4d9a72b63588af72c77b5ade42e","152.051268540000000000","1"
"0x99c25175848afa8b083528ffe89a0edbc244b21c","152.006550960000000000","1"
"0x03bb20411368b87a73e21926089e4338ccf3c47a","151.961833370000000000","1"
"0x5d08226ac0508a75cd6f7c2f23f5ad18c1b138f2","151.927480510000000000","1"
"0x6b77a705d807c7dc88e6c2fc4b011c37bb658c23","151.872398200000000000","1"
"0x724204acd8d6ab8481d2e6ddf809a37affbdf358","151.827680620000000000","1"
"0xabf5a9a78b91295f0ecc2bacaec54d622fb498b7","151.782963030000000000","1"
"0xedc1882c9a297621274a86992bbf305d42c2c1d8","151.685158380000000000","1"
"0x8b610883f15302f3c1dde9419f4332df242f37e7","151.618658100000000000","0"
"0x07100c84e2be01480c7d8e66b4db8c921dd529e2","151.604092700000000000","1"
"0x3260a74fb81bd57b94dca9ef5c82de8e60fc0908","151.581733900000000000","1"
"0xbd6cb05f8287d330bf18b63b9557cc4ccd2a6c24","151.514657530000000000","1"
"0x164d3695d87b06231475e785925888c7b001b9bd","151.486258600000000000","0"
"0x6e9da7cbdd2dc85d19d076d1b85b2ec75b1820c2","151.469939940000000000","1"
"0x48c8daf72dab26bb5bf771e0f1c281ede98c5807","151.469939940000000000","1"
"0xfd1cb38c2f850234623dfb4fcff0e6c7ab0f1891","151.425222360000000000","1"
"0x40c869fe885db0a28a664a5606972550d7e1ea71","151.425222360000000000","1"
"0xb93527d3123fe9df51073425fb733668b75c585e","151.392008100000000000","0"
"0x41465405cb009ae9dbffa9772ae95f0679f4849b","151.300001700000000000","0"
"0xe9ab84567ac1ae8b8b17ab6da2af19f261893ed9","151.291069600000000000","1"
"0x0df590dfe52127dba1e47041fe2fd4fd88d10d32","151.291069600000000000","1"
"0x9b4c0be7e5d75a99c60786457ec6a7aa3a745d96","151.156916850000000000","1"
"0xb0e523cf6205db96a688bec0b34a415204731589","151.156916850000000000","1"
"0xad5276bfe1e25bf10d24d7b8a68fc0ac0ed7bf49","151.156916850000000000","1"
"0xdefdd900aec5c508e8883972b327fb6691a20e2a","151.156916850000000000","1"
"0x81e632eae459a4faf67adc727ea1dcb208c1dd26","151.156916850000000000","1"
"0x0ca70ca203b4da20fc4ea98bf8b6eae14bfa9239","151.134558060000000000","1"
"0x5873861bc27cb0b5e0ccd7b6ddd05b4813239ba1","151.080162317000000000","1"
"0x85715dadcadc3418561fb981806c7c865ac303b5","151.071107600000000000","0"
"0x84be709f38028ed6509f2776e4f1629dce694505","151.068340900000000000","0"
"0xce0f321e6d75972a4ac54da6a31b115032e465c0","151.067481680000000000","1"
"0x21eb009bf8a2b6fa63efedd54f82ac55c7d4ca7e","151.067481680000000000","1"
"0x7bf43582130cc3da12e1b1b73a4be45229920fec","151.046907100000000000","0"
"0x0fd7196ed6a1b33e2a592f883ab85f05303c27ff","151.045122890000000000","1"
"0x3ad08d7accf2eda49547e13356ff37da817ad80e","151.041427050000000000","1"
"0x44e9b70eea1743c239687b58a1c6fd5348e3baf9","151.039690800000000000","0"
"0x7175994bcaffe9a2446cb2c5bc850127541de214","151.006543000000000000","0"
"0x14440ac36f22a79f71921f04ecf4fdebd3735e25","151.000405300000000000","1"
"0x2590281ae7d2107c93c3a3e68e0b6916f33602de","150.978046510000000000","1"
"0xa52184d137d711d53d5a0f847e49bf21519a5a49","150.978046510000000000","1"
"0xc71728623ba9083aaffcd68f866788a6443ce73d","150.978046510000000000","1"
"0x9103c02dcb6b9fd5529ed63b2920e87bd270ea79","150.948727400000000000","0"
"0x68e7a8038db2c65bb1f1c543073f16d61ad107ea","150.943453179000000000","1"
"0x02b3e562d8cc32a83c1b15081049a1cec42d5cbe","150.906498370000000000","1"
"0x18cda993f89a2f9d741278936c70350e807364bc","150.844457600000000000","0"
"0xbc428b6d812f1811349790af3df8e75bd9682405","150.768672700000000000","0"
"0x751bbd345b51566898bcdf1284907242ef523c2d","150.754458590000000000","1"
"0x5455a70bf0a6d0469acd86816daed9d6ee90de65","150.709741000000000000","1"
"0x9df18452bca100d8e68fca7ab2c669dd332c3719","150.709741000000000000","1"
"0x4022818715fb46e3f79a834b4982c770458b37f2","150.709741000000000000","1"
"0xba133ba5b4247a8298151bc95218ce45f53ffb3c","150.650019020000000000","1"
"0x450aa36879f62519d03dbeb6bb3a9b631c5fd3d2","150.606587300000000000","0"
"0x3e2613097cf934f39d7c0954cc3929a5fa3f9fe5","150.591376510000000000","1"
"0xb05bcdf5d248a6e349392e64f110ae57e96762c8","150.564463300000000000","0"
"0x6b0c3913acc979e64aa76c9fe3515839c7138ecf","150.468269000000000000","0"
"0x8c662416b16bd8e78e8cd11d469f1dca77284ae9","150.419076700000000000","1"
"0x9224f94eefabcb82381b99643175e532e695dde1","150.415842300000000000","0"
"0xcc79282d068261c4693004fefbcb7830bda4a323","150.409162900000000000","0"
"0xd26de02dfee871ce900f57b553d8665dbe222155","150.396717910000000000","1"
"0x57589094644d3f805b4d2d1ec9a2df8be36481f0","150.346007065600000000","1"
"0x2bbaba0336bd6f62521c4a07ce6759ca565a84b6","150.334113290000000000","1"
"0x4bbc1e8e73690ba2c9fc5cad3b9189f2f2afcdae","150.329641530000000000","1"
"0x94b51fe6a7f73344786cc3c34f0557b691a5402c","150.307282740000000000","1"
"0xfe4a761be0ec90f9ac3ef08c81d537eec6034d29","150.284923950000000000","1"
"0xf1aea67532198e5993681f04d6421737f1997481","150.267036910000000000","1"
"0x5008adca9ddb5744c79e0ec680164e8eab8f5bcd","150.262565160000000000","1"
"0x190df32b7e74ba736f7561649046e69ea395a127","150.262565160000000000","1"
"0xded8c5e0710df22d01ac01e12c5fdb1123082b58","150.262565160000000000","1"
"0x70b1e24c3d8e85324c3a57e35fbc439a33cea80a","150.150771190000000000","1"
"0xc68bddfb01aa34924f515e7044ff945c22ffc023","150.140490620000000000","1"
"0xaac97e5f24e10a62774548d0b4b940e9099f80bf","150.083694820000000000","1"
"0x5a7496f4c33b9dabf517231ad4313c7dbd461a17","150.083694820000000000","1"
"0xf7f1ae6e7634237c02a2d32b7de3f653177578a2","150.083694820000000000","1"
"0x893bc6849aa13928daf819fa4a23063c3f1090d7","150.083694820000000000","1"
"0x2e59237175957a723e32f2a34ee0b93479b8f72b","150.038977230000000000","1"
"0xe4d036b9a49dafcc4f443e2d35678891745c2ccd","150.023131900000000000","0"
"0x20d22ae612250ec88513980f29ad56c1eabd880d","149.949542060000000000","1"
"0xb39700227f56c7c89d2b30ea4926015dc38163e7","149.949542060000000000","1"
"0xf1c73010484b3854f5e9350f9436e95de21c4cd0","149.931655030000000000","1"
"0x54acd444369169953470a44cef0ee6152b152a66","149.896455000000000000","1"
"0xa741bdcb9b83121ae112a95dbd7c71274ee2a5d5","149.882465690000000000","1"
"0x7e59c2e03a87cf422b862bce00cc76ab2c4e8a2c","149.851737410000000000","1"
"0x48c00422377597b9144b65a7aa132394b22dff4a","149.779615240000000000","1"
"0xf13b43cd08734b3225fc11939956f42c64bd7402","149.748312930000000000","1"
"0x882df082bf9a578dac7464d75bf9174c94cccb85","149.684875700000000000","1"
"0xf9b3fb98cdda6e5b51ed94f3ac67994aabc22e74","149.662676000000000000","1"
"0xbdd1b75df33b353848fe739452ea6c2e99bdaaad","149.658877760000000000","1"
"0x65ba696205552095a2d32e5f99d5187e6153578b","149.524725010000000000","1"
"0x5ab1fe8a2eba64eafbd4c95c355ac957eb514aa6","149.524725010000000000","1"
"0xe0574134b9b414f4b020569392eb2187cdb00caf","149.502366220000000000","1"
"0xa988f3c743e95500b87af511f66e6e0834da122d","149.480007420000000000","1"
"0xfe879cc3e4089f618cf5b8bbc8edd9a6cecdb60d","149.412931050000000000","1"
"0xddf58f7056cdf3f2404b6427cd7ed538f8c7f246","149.372685220000000000","1"
"0xb6b8d6214b9d3b5d662e363b831d4fc43c5f6ace","149.368213460000000000","1"
"0x56b12967d358b2d5c60a8440db7a1a767457d0b9","149.368213460000000000","1"
"0x3eb5d8c76921e99c46d311528f6296d66fed0e01","149.368213460000000000","1"
"0x7fe81fae3bbfdb0b619a18dab5f7470c573878a5","149.323495880000000000","1"
"0xe8a5a1da7489ef2f5190ee11fc4ba23236423ef0","149.278778290000000000","1"
"0xc10688ead633444e154f9fb5793b262182361618","149.278778290000000000","1"
"0xea1ed4e2450505918bcf6cc03231102caf82c0f3","149.256419500000000000","1"
"0x796b204db1b9da7d9bf8748fd36e9e216e3f2e57","149.244443300000000000","0"
"0x83ba720dfec0b76d3015d9add6c8c9f6f3cd964f","149.189343120000000000","1"
"0x73af6166053f8cb9771835f8fbd1c9581d446b3c","149.189343120000000000","1"
"0x83175a76be3bec50be9e74ad7abdc9fbd8b3fefd","149.189343120000000000","1"
"0x9c71d3761c62c50611d907ec25fdae73175b9635","149.102036700000000000","0"
"0x049009864440aadef2de0fe9a742639307786d77","149.101566800000000000","0"
"0x808f63cebb244d4723dfa9b15b0c71dd4ad81991","149.060430500000000000","0"
"0xf1b0948a98faacdabbb0149653d94a57333df101","149.010472790000000000","1"
"0xb7831a193f8f10d7120006c3bc8cd1e4df24fbe2","149.002103300000000000","1"
"0x1f9835bdc8441ed7e024a48d36d1deefab5d7450","148.988113990000000000","1"
"0x7ac635bf206530a06115093a1e39fd855c006546","148.974698720000000000","1"
"0xe16ef7a08dd02a4f06208accbee5aed15bc132a7","148.943396410000000000","1"
"0xe05f1e03f41dd2fdb05a24746da46ffc7ff1432b","148.938924650000000000","1"
"0x20e67425b29c63154f8f7ca57d45dc1353d3bacc","148.937577800000000000","0"
"0x7450fb048bd81d69c27676b93129f611af948c28","148.925189060000000000","1"
"0x469f54e2855de041aca9670b659e2b227149b1d7","148.921037620000000000","1"
"0x431f21cdae28fbcd0bbe7d9147337f1422d6343c","148.824804300000000000","0"
"0xf08a534fe0edab4849218883cb5ef13046b18929","148.809243650000000000","1"
"0x9db4966ed450e06976836134facd1862f1e8413b","148.764526070000000000","1"
"0xdee207a1ef72cecac90d9e83e24f1bf952874199","148.717391600000000000","0"
"0xc3e26519de305574cce338e8c2483e2d9f495ec4","148.540938150000000000","1"
"0x02640562036ab668079fd5be8a6ebd212515a7ca","148.480569410000000000","1"
"0xee8d3585b32edd3d85fd6e946ef3c9e4fcac4d1c","148.473861770000000000","1"
"0x251e0f2a0ea574210f5903822a12b09ad3e216c2","148.473861770000000000","1"
"0x67714123660825e5ee9440d4df1ea2955ba4cb8b","148.443580670000000000","1"
"0x45929bf4ecd6b9210f0e66b93b257dd7b08114e8","148.429144180000000000","1"
"0x6d95d482743b786bd3ababd735a5ec8b97752eaa","148.406785390000000000","1"
"0x3b9286fb0765f189fe86d35701a22e564791d947","148.384426600000000000","1"
"0x9ec4622a09c30f5061e2de1370fe44942545336a","148.371674265700000000","1"
"0x069c3e7c74bd8ad51e3c910f26858d756a27f79d","148.294991430000000000","1"
"0xe8e03e95e926005876de946308b8aa10b838d73b","148.294991430000000000","1"
"0x058a4c056e5fb8122fbce843967aa32b77d00ecf","148.214942800000000000","0"
"0x4c34c7a116e5a787d4b41358a24716661080e633","148.185252100000000000","0"
"0x68a37d02e6263df6f623a6f0da7d3e94af6d7e2f","148.183197470000000000","1"
"0x06061166df9cab0e94bf9358070d16fe7a3879cc","148.176271100000000000","0"
"0x5e384226bc10d45ee9432e68c85eefdca27894b0","148.169538900000000000","0"
"0x25c0d684f604da68cef7be924c7b9f5405a32f37","148.160838680000000000","1"
"0x4632bc6680e686c4a83a2d1ef4bed820a33517c8","148.107751610000000000","1"
"0xabd6fd5c63096071f1d28dc74b711fbb12d80bb8","148.071403510000000000","1"
"0x186f40a44864e116256f5e040c84c7b0edf9c33b","148.026685920000000000","1"
"0x916e82fdacbc81df96b885c1cf7e8a81abed6a3c","147.981968340000000000","1"
"0x1b74aa369da3e020c782b824d4c41e04c5da27a8","147.914891960000000000","1"
"0xfac8fcf99f45103e60a024dcd323904ed98452b4","147.894617700000000000","0"
"0x842e6915bf8cf759f0e42851e3f8f44a69ad91fd","147.870174380000000000","1"
"0x9975c5a291464e3bb5130b98c1a5558c127455c1","147.870174380000000000","1"
"0xd9c210ad41690b7620ce761785258fee74bb04b6","147.865617500000000000","0"
"0x90b82dd1fb662ded1a73c18bddb732c4bf8f6f3a","147.850072200000000000","0"
"0x4ad3faf62f7fff50ad1e80d5c199c2f03f865bb6","147.847815580000000000","1"
"0xc3775f21849d2f6080ed03a1f7614f155d736d37","147.825456790000000000","1"
"0x6e0a97c18137edfc7328e82adb77dcf24ba620ce","147.824246300000000000","0"
"0x10f0e87609a9cfa689cc73c81a275958822dab9a","147.812041520000000000","1"
"0xde0e511784f43a7c1b35e81f84a3cecc338cc6cb","147.718134590000000000","1"
"0x239a2a29ce1e6d4b18e7ea3f6991bdfce98c2c34","147.708005900000000000","0"
"0xb82c0b8776eff870db99859f44640bc937f24336","147.668945250000000000","1"
"0xf6fb991bdae4ca8c6d7e181ff923a2a7d0f4cc92","147.601868870000000000","1"
"0xb82684094019f706ca1998c091ff47ba9b9dd311","147.534792490000000000","1"
"0x148de3ef64713be94ffbeb61db456d14e8f6d2ab","147.488553300000000000","0"
"0x1ba94a477e035f81cc429f9bbed8088f734d2b5b","147.422998530000000000","1"
"0xcc7d5d166a2504524e1d598719fa0a57ad272a19","147.400639740000000000","1"
"0xb680893a579a5dd4567013aa3bcfd18c5a41862c","147.400639740000000000","1"
"0x5139bc5bb5e5416b2281bcc6d8f7ef74ea5a0ef6","147.109975440000000000","1"
"0x69056ee793a7dc7d02d8bbb1e9a9595ca8099ac4","147.042899060000000000","1"
"0x19601f43e1cbd8bcb2c8486394ad444082cdc603","146.953463890000000000","1"
"0x17c156ab0c8cf3cf60ca0cc481fe957e0adb435c","146.953463890000000000","1"
"0x2df255ad8a859a473527c1cb471b94dce12502ec","146.916543500000000000","0"
"0x2e4ab1046d9eb47471689487f6e9684019c43c94","146.916486000000000000","0"
"0x8c10e43fcf1c430e06469f78906cc4db6385145c","146.886387510000000000","1"
"0x04f583ed935bb5faefb4baf113d368f7686a7b25","146.874028400000000000","0"
"0x8c09d68da48a4f60dee405a0d56c31d2615ceb2d","146.840418100000000000","0"
"0x4cdf3c8e9b441fb1a0996718f2e355987228cdc7","146.821994190000000000","1"
"0x0c695f9f666e8406d2b81c8524f948e8ccd6e61e","146.819311140000000000","1"
"0xb184240fea55242af1e22e1998ca38d568b1ded4","146.774593550000000000","1"
"0x3900642129cfc80067a4eabe92cc140d05dfb823","146.703045420000000000","1"
"0x5a5ea67f3dc6786a4973d561e01e2f694a2fa3d4","146.685158380000000000","1"
"0x0d6c1ef15d818551b244526cb3d960c8314ef8e8","146.685158380000000000","1"
"0xcbcaf45703a58f99349ce0bbe29d72ae76ebe799","146.685158380000000000","1"
"0x4646e87d539d0813ede712c6982a812e934f7708","146.671528520000000000","1"
"0x52587947e85679bbb5ac3efb4a99cd01aee527e8","146.595723210000000000","1"
"0x3b26a3774341ebb4bcab21b95c048e11ea02ab9b","146.573364420000000000","1"
"0x0da8fc1fcebcf5d18b58249396ac034e274e2ff2","146.506288040000000000","1"
"0x6a9b86e5a09eb214557825c89cd2aabdd832b830","146.506288040000000000","1"
"0x67d4d92ba651a052fe0f43cd3e588650442ef929","146.506288040000000000","1"
"0xfd47bae98581b759aaf0ef477a42bfd363a15a19","146.506288040000000000","1"
"0x2826128de244daa50dd8a1e5b643525264039304","146.506288040000000000","1"
"0xcd528f46fce462527fd4920af706a1e76815e9c7","146.477470300000000000","0"
